id	name	layer	head_shard	weight_id	orig_weight_size	new_weight_size	q_mode	q_wbits	q_gs	ws_pattern	ws_density	ws_storage	act_density	attn_pattern	attn_density
L16_V_write_S6	V_write	16	6	None	0	0									
L16_K_write_S7	K_write	16	7	None	0	0									
L16_V_write_S7	V_write	16	7	None	0	0									
L16_Q_S0	Q	16	0	L16_WQ_S0	2097152	2097152									
L16_QK_S0	QK	16	0	None	0	0									
L16_Softmax_S0	Softmax	16	0	None	0	0									
L16_SV_S0	SV	16	0	None	0	0									
L16_O_S0	O	16	0	L16_WO_S0	2097152	2097152									
L16_Q_S1	Q	16	1	L16_WQ_S1	2097152	2097152									
L16_QK_S1	QK	16	1	None	0	0									
L16_Softmax_S1	Softmax	16	1	None	0	0									
L16_SV_S1	SV	16	1	None	0	0									
L16_O_S1	O	16	1	L16_WO_S1	2097152	2097152									
L16_Q_S2	Q	16	2	L16_WQ_S2	2097152	2097152									
L16_QK_S2	QK	16	2	None	0	0									
L16_Softmax_S2	Softmax	16	2	None	0	0									
L16_SV_S2	SV	16	2	None	0	0									
L16_O_S2	O	16	2	L16_WO_S2	2097152	2097152									
L16_Q_S3	Q	16	3	L16_WQ_S3	2097152	2097152									
L16_QK_S3	QK	16	3	None	0	0									
L16_Softmax_S3	Softmax	16	3	None	0	0									
L16_SV_S3	SV	16	3	None	0	0									
L16_O_S3	O	16	3	L16_WO_S3	2097152	2097152									
L16_Q_S4	Q	16	4	L16_WQ_S4	2097152	2097152									
L16_QK_S4	QK	16	4	None	0	0									
L16_Softmax_S4	Softmax	16	4	None	0	0									
L16_SV_S4	SV	16	4	None	0	0									
L16_O_S4	O	16	4	L16_WO_S4	2097152	2097152									
L16_Q_S5	Q	16	5	L16_WQ_S5	2097152	2097152									
L16_QK_S5	QK	16	5	None	0	0									
L16_Softmax_S5	Softmax	16	5	None	0	0									
L16_SV_S5	SV	16	5	None	0	0									
L16_O_S5	O	16	5	L16_WO_S5	2097152	2097152									
L16_Q_S6	Q	16	6	L16_WQ_S6	2097152	2097152									
L16_QK_S6	QK	16	6	None	0	0									
L16_Softmax_S6	Softmax	16	6	None	0	0									
L16_SV_S6	SV	16	6	None	0	0									
L16_O_S6	O	16	6	L16_WO_S6	2097152	2097152									
L16_Q_S7	Q	16	7	L16_WQ_S7	2097152	2097152									
L16_QK_S7	QK	16	7	None	0	0									
L16_Softmax_S7	Softmax	16	7	None	0	0									
L16_SV_S7	SV	16	7	None	0	0									
L16_O_S7	O	16	7	L16_WO_S7	2097152	2097152									
L16_O_allreduce	AllReduce	16	None	None	0	0									
L16_Add1	Add	16	None	None	0	0									
L16_LN2	LN	16	None	None	0	0									
L16_FFN_W1_S0	FFN_W1	16	None	L16_W1_S0	5636096	5636096									
L16_FFN_W3_S0	FFN_W3	16	None	L16_W3_S0	5636096	5636096									
L16_Act_S0	SwiGLU	16	None	None	0	0									
L16_FFN_W2_S0	FFN_W2	16	None	L16_W2_S0	5636096	5636096									
L16_FFN_W1_S1	FFN_W1	16	None	L16_W1_S1	5636096	5636096									
L16_FFN_W3_S1	FFN_W3	16	None	L16_W3_S1	5636096	5636096									
L16_Act_S1	SwiGLU	16	None	None	0	0									
L16_FFN_W2_S1	FFN_W2	16	None	L16_W2_S1	5636096	5636096									
L16_FFN_W1_S2	FFN_W1	16	None	L16_W1_S2	5636096	5636096									
L16_FFN_W3_S2	FFN_W3	16	None	L16_W3_S2	5636096	5636096									
L16_Act_S2	SwiGLU	16	None	None	0	0									
L16_FFN_W2_S2	FFN_W2	16	None	L16_W2_S2	5636096	5636096									
L16_FFN_W1_S3	FFN_W1	16	None	L16_W1_S3	5636096	5636096									
L16_FFN_W3_S3	FFN_W3	16	None	L16_W3_S3	5636096	5636096									
L16_Act_S3	SwiGLU	16	None	None	0	0									
L16_FFN_W2_S3	FFN_W2	16	None	L16_W2_S3	5636096	5636096									
L16_FFN_W1_S4	FFN_W1	16	None	L16_W1_S4	5636096	5636096									
L16_FFN_W3_S4	FFN_W3	16	None	L16_W3_S4	5636096	5636096									
L16_Act_S4	SwiGLU	16	None	None	0	0									
L16_FFN_W2_S4	FFN_W2	16	None	L16_W2_S4	5636096	5636096									
L16_FFN_W1_S5	FFN_W1	16	None	L16_W1_S5	5636096	5636096									
L16_FFN_W3_S5	FFN_W3	16	None	L16_W3_S5	5636096	5636096									
L16_Act_S5	SwiGLU	16	None	None	0	0									
L16_FFN_W2_S5	FFN_W2	16	None	L16_W2_S5	5636096	5636096									
L16_FFN_W1_S6	FFN_W1	16	None	L16_W1_S6	5636096	5636096									
L16_FFN_W3_S6	FFN_W3	16	None	L16_W3_S6	5636096	5636096									
L16_Act_S6	SwiGLU	16	None	None	0	0									
L16_FFN_W2_S6	FFN_W2	16	None	L16_W2_S6	5636096	5636096									
L16_FFN_W1_S7	FFN_W1	16	None	L16_W1_S7	5636096	5636096									
L16_FFN_W3_S7	FFN_W3	16	None	L16_W3_S7	5636096	5636096									
L16_Act_S7	SwiGLU	16	None	None	0	0									
L16_FFN_W2_S7	FFN_W2	16	None	L16_W2_S7	5636096	5636096									
L16_FFN_allreduce	AllReduce	16	None	None	0	0									
L16_Add2	Add	16	None	None	0	0									
L17_LN1	LN	17	None	None	0	0									
L17_X	Identity	17	None	None	0	0									
L17_K_S0	K	17	0	L17_WK_S0	2097152	2097152									
L17_V_S0	V	17	0	L17_WV_S0	2097152	2097152									
L17_K_S1	K	17	1	L17_WK_S1	2097152	2097152									
L17_V_S1	V	17	1	L17_WV_S1	2097152	2097152									
L17_K_S2	K	17	2	L17_WK_S2	2097152	2097152									
L17_V_S2	V	17	2	L17_WV_S2	2097152	2097152									
L17_K_S3	K	17	3	L17_WK_S3	2097152	2097152									
L17_V_S3	V	17	3	L17_WV_S3	2097152	2097152									
L17_K_S4	K	17	4	L17_WK_S4	2097152	2097152									
L17_V_S4	V	17	4	L17_WV_S4	2097152	2097152									
L17_K_S5	K	17	5	L17_WK_S5	2097152	2097152									
L17_V_S5	V	17	5	L17_WV_S5	2097152	2097152									
L17_K_S6	K	17	6	L17_WK_S6	2097152	2097152									
L17_V_S6	V	17	6	L17_WV_S6	2097152	2097152									
L17_K_S7	K	17	7	L17_WK_S7	2097152	2097152									
L17_V_S7	V	17	7	L17_WV_S7	2097152	2097152									
L17_K_write_S0	K_write	17	0	None	0	0									
L17_V_write_S0	V_write	17	0	None	0	0									
L17_K_write_S1	K_write	17	1	None	0	0									
L17_V_write_S1	V_write	17	1	None	0	0									
L17_K_write_S2	K_write	17	2	None	0	0									
L17_V_write_S2	V_write	17	2	None	0	0									
L17_K_write_S3	K_write	17	3	None	0	0									
L17_V_write_S3	V_write	17	3	None	0	0									
L17_K_write_S4	K_write	17	4	None	0	0									
L17_V_write_S4	V_write	17	4	None	0	0									
L17_K_write_S5	K_write	17	5	None	0	0									
L17_V_write_S5	V_write	17	5	None	0	0									
L17_K_write_S6	K_write	17	6	None	0	0									
L17_V_write_S6	V_write	17	6	None	0	0									
L17_K_write_S7	K_write	17	7	None	0	0									
L17_V_write_S7	V_write	17	7	None	0	0									
L17_Q_S0	Q	17	0	L17_WQ_S0	2097152	2097152									
L17_QK_S0	QK	17	0	None	0	0									
L17_Softmax_S0	Softmax	17	0	None	0	0									
L17_SV_S0	SV	17	0	None	0	0									
L17_O_S0	O	17	0	L17_WO_S0	2097152	2097152									
L17_Q_S1	Q	17	1	L17_WQ_S1	2097152	2097152									
L17_QK_S1	QK	17	1	None	0	0									
L17_Softmax_S1	Softmax	17	1	None	0	0									
L17_SV_S1	SV	17	1	None	0	0									
L17_O_S1	O	17	1	L17_WO_S1	2097152	2097152									
L17_Q_S2	Q	17	2	L17_WQ_S2	2097152	2097152									
L17_QK_S2	QK	17	2	None	0	0									
L17_Softmax_S2	Softmax	17	2	None	0	0									
L17_SV_S2	SV	17	2	None	0	0									
L17_O_S2	O	17	2	L17_WO_S2	2097152	2097152									
L17_Q_S3	Q	17	3	L17_WQ_S3	2097152	2097152									
L17_QK_S3	QK	17	3	None	0	0									
L17_Softmax_S3	Softmax	17	3	None	0	0									
L17_SV_S3	SV	17	3	None	0	0									
L17_O_S3	O	17	3	L17_WO_S3	2097152	2097152									
L17_Q_S4	Q	17	4	L17_WQ_S4	2097152	2097152									
L17_QK_S4	QK	17	4	None	0	0									
L17_Softmax_S4	Softmax	17	4	None	0	0									
L17_SV_S4	SV	17	4	None	0	0									
L17_O_S4	O	17	4	L17_WO_S4	2097152	2097152									
L17_Q_S5	Q	17	5	L17_WQ_S5	2097152	2097152									
L17_QK_S5	QK	17	5	None	0	0									
L17_Softmax_S5	Softmax	17	5	None	0	0									
L17_SV_S5	SV	17	5	None	0	0									
L17_O_S5	O	17	5	L17_WO_S5	2097152	2097152									
L17_Q_S6	Q	17	6	L17_WQ_S6	2097152	2097152									
L17_QK_S6	QK	17	6	None	0	0									
L17_Softmax_S6	Softmax	17	6	None	0	0									
L17_SV_S6	SV	17	6	None	0	0									
L17_O_S6	O	17	6	L17_WO_S6	2097152	2097152									
L17_Q_S7	Q	17	7	L17_WQ_S7	2097152	2097152									
L17_QK_S7	QK	17	7	None	0	0									
L17_Softmax_S7	Softmax	17	7	None	0	0									
L17_SV_S7	SV	17	7	None	0	0									
L17_O_S7	O	17	7	L17_WO_S7	2097152	2097152									
L17_O_allreduce	AllReduce	17	None	None	0	0									
L17_Add1	Add	17	None	None	0	0									
L17_LN2	LN	17	None	None	0	0									
L17_FFN_W1_S0	FFN_W1	17	None	L17_W1_S0	5636096	5636096									
L17_FFN_W3_S0	FFN_W3	17	None	L17_W3_S0	5636096	5636096									
L17_Act_S0	SwiGLU	17	None	None	0	0									
L17_FFN_W2_S0	FFN_W2	17	None	L17_W2_S0	5636096	5636096									
L17_FFN_W1_S1	FFN_W1	17	None	L17_W1_S1	5636096	5636096									
L17_FFN_W3_S1	FFN_W3	17	None	L17_W3_S1	5636096	5636096									
L17_Act_S1	SwiGLU	17	None	None	0	0									
L17_FFN_W2_S1	FFN_W2	17	None	L17_W2_S1	5636096	5636096									
L17_FFN_W1_S2	FFN_W1	17	None	L17_W1_S2	5636096	5636096									
L17_FFN_W3_S2	FFN_W3	17	None	L17_W3_S2	5636096	5636096									
L17_Act_S2	SwiGLU	17	None	None	0	0									
L17_FFN_W2_S2	FFN_W2	17	None	L17_W2_S2	5636096	5636096									
L17_FFN_W1_S3	FFN_W1	17	None	L17_W1_S3	5636096	5636096									
L17_FFN_W3_S3	FFN_W3	17	None	L17_W3_S3	5636096	5636096									
L17_Act_S3	SwiGLU	17	None	None	0	0									
L17_FFN_W2_S3	FFN_W2	17	None	L17_W2_S3	5636096	5636096									
L17_FFN_W1_S4	FFN_W1	17	None	L17_W1_S4	5636096	5636096									
L17_FFN_W3_S4	FFN_W3	17	None	L17_W3_S4	5636096	5636096									
L17_Act_S4	SwiGLU	17	None	None	0	0									
L17_FFN_W2_S4	FFN_W2	17	None	L17_W2_S4	5636096	5636096									
L17_FFN_W1_S5	FFN_W1	17	None	L17_W1_S5	5636096	5636096									
L17_FFN_W3_S5	FFN_W3	17	None	L17_W3_S5	5636096	5636096									
L17_Act_S5	SwiGLU	17	None	None	0	0									
L17_FFN_W2_S5	FFN_W2	17	None	L17_W2_S5	5636096	5636096									
L17_FFN_W1_S6	FFN_W1	17	None	L17_W1_S6	5636096	5636096									
L17_FFN_W3_S6	FFN_W3	17	None	L17_W3_S6	5636096	5636096									
L17_Act_S6	SwiGLU	17	None	None	0	0									
L17_FFN_W2_S6	FFN_W2	17	None	L17_W2_S6	5636096	5636096									
L17_FFN_W1_S7	FFN_W1	17	None	L17_W1_S7	5636096	5636096									
L17_FFN_W3_S7	FFN_W3	17	None	L17_W3_S7	5636096	5636096									
L17_Act_S7	SwiGLU	17	None	None	0	0									
L17_FFN_W2_S7	FFN_W2	17	None	L17_W2_S7	5636096	5636096									
L17_FFN_allreduce	AllReduce	17	None	None	0	0									
L17_Add2	Add	17	None	None	0	0									
L18_LN1	LN	18	None	None	0	0									
L18_X	Identity	18	None	None	0	0									
L18_K_S0	K	18	0	L18_WK_S0	2097152	2097152									
L18_V_S0	V	18	0	L18_WV_S0	2097152	2097152									
L18_K_S1	K	18	1	L18_WK_S1	2097152	2097152									
L18_V_S1	V	18	1	L18_WV_S1	2097152	2097152									
L18_K_S2	K	18	2	L18_WK_S2	2097152	2097152									
L18_V_S2	V	18	2	L18_WV_S2	2097152	2097152									
L18_K_S3	K	18	3	L18_WK_S3	2097152	2097152									
L18_V_S3	V	18	3	L18_WV_S3	2097152	2097152									
L18_K_S4	K	18	4	L18_WK_S4	2097152	2097152									
L18_V_S4	V	18	4	L18_WV_S4	2097152	2097152									
L18_K_S5	K	18	5	L18_WK_S5	2097152	2097152									
L18_V_S5	V	18	5	L18_WV_S5	2097152	2097152									
L18_K_S6	K	18	6	L18_WK_S6	2097152	2097152									
L18_V_S6	V	18	6	L18_WV_S6	2097152	2097152									
L18_K_S7	K	18	7	L18_WK_S7	2097152	2097152									
L18_V_S7	V	18	7	L18_WV_S7	2097152	2097152									
L18_K_write_S0	K_write	18	0	None	0	0									
L18_V_write_S0	V_write	18	0	None	0	0									
L18_K_write_S1	K_write	18	1	None	0	0									
L18_V_write_S1	V_write	18	1	None	0	0									
L18_K_write_S2	K_write	18	2	None	0	0									
L18_V_write_S2	V_write	18	2	None	0	0									
L18_K_write_S3	K_write	18	3	None	0	0									
L18_V_write_S3	V_write	18	3	None	0	0									
L18_K_write_S4	K_write	18	4	None	0	0									
L18_V_write_S4	V_write	18	4	None	0	0									
L18_K_write_S5	K_write	18	5	None	0	0									
L18_V_write_S5	V_write	18	5	None	0	0									
L18_K_write_S6	K_write	18	6	None	0	0									
L18_V_write_S6	V_write	18	6	None	0	0									
L18_K_write_S7	K_write	18	7	None	0	0									
L18_V_write_S7	V_write	18	7	None	0	0									
L18_Q_S0	Q	18	0	L18_WQ_S0	2097152	2097152									
L18_QK_S0	QK	18	0	None	0	0									
L18_Softmax_S0	Softmax	18	0	None	0	0									
L18_SV_S0	SV	18	0	None	0	0									
L18_O_S0	O	18	0	L18_WO_S0	2097152	2097152									
L18_Q_S1	Q	18	1	L18_WQ_S1	2097152	2097152									
L18_QK_S1	QK	18	1	None	0	0									
L18_Softmax_S1	Softmax	18	1	None	0	0									
L18_SV_S1	SV	18	1	None	0	0									
L18_O_S1	O	18	1	L18_WO_S1	2097152	2097152									
L18_Q_S2	Q	18	2	L18_WQ_S2	2097152	2097152									
L18_QK_S2	QK	18	2	None	0	0									
L18_Softmax_S2	Softmax	18	2	None	0	0									
L18_SV_S2	SV	18	2	None	0	0									
L18_O_S2	O	18	2	L18_WO_S2	2097152	2097152									
L18_Q_S3	Q	18	3	L18_WQ_S3	2097152	2097152									
L18_QK_S3	QK	18	3	None	0	0									
L18_Softmax_S3	Softmax	18	3	None	0	0									
L18_SV_S3	SV	18	3	None	0	0									
L18_O_S3	O	18	3	L18_WO_S3	2097152	2097152									
L18_Q_S4	Q	18	4	L18_WQ_S4	2097152	2097152									
L18_QK_S4	QK	18	4	None	0	0									
L18_Softmax_S4	Softmax	18	4	None	0	0									
L18_SV_S4	SV	18	4	None	0	0									
L18_O_S4	O	18	4	L18_WO_S4	2097152	2097152									
L18_Q_S5	Q	18	5	L18_WQ_S5	2097152	2097152									
L18_QK_S5	QK	18	5	None	0	0									
L18_Softmax_S5	Softmax	18	5	None	0	0									
L18_SV_S5	SV	18	5	None	0	0									
L18_O_S5	O	18	5	L18_WO_S5	2097152	2097152									
L18_Q_S6	Q	18	6	L18_WQ_S6	2097152	2097152									
L18_QK_S6	QK	18	6	None	0	0									
L18_Softmax_S6	Softmax	18	6	None	0	0									
L18_SV_S6	SV	18	6	None	0	0									
L18_O_S6	O	18	6	L18_WO_S6	2097152	2097152									
L18_Q_S7	Q	18	7	L18_WQ_S7	2097152	2097152									
L18_QK_S7	QK	18	7	None	0	0									
L18_Softmax_S7	Softmax	18	7	None	0	0									
L18_SV_S7	SV	18	7	None	0	0									
L18_O_S7	O	18	7	L18_WO_S7	2097152	2097152									
L18_O_allreduce	AllReduce	18	None	None	0	0									
L18_Add1	Add	18	None	None	0	0									
L18_LN2	LN	18	None	None	0	0									
L18_FFN_W1_S0	FFN_W1	18	None	L18_W1_S0	5636096	5636096									
L18_FFN_W3_S0	FFN_W3	18	None	L18_W3_S0	5636096	5636096									
L18_Act_S0	SwiGLU	18	None	None	0	0									
L18_FFN_W2_S0	FFN_W2	18	None	L18_W2_S0	5636096	5636096									
L18_FFN_W1_S1	FFN_W1	18	None	L18_W1_S1	5636096	5636096									
L18_FFN_W3_S1	FFN_W3	18	None	L18_W3_S1	5636096	5636096									
L18_Act_S1	SwiGLU	18	None	None	0	0									
L18_FFN_W2_S1	FFN_W2	18	None	L18_W2_S1	5636096	5636096									
L18_FFN_W1_S2	FFN_W1	18	None	L18_W1_S2	5636096	5636096									
L18_FFN_W3_S2	FFN_W3	18	None	L18_W3_S2	5636096	5636096									
L18_Act_S2	SwiGLU	18	None	None	0	0									
L18_FFN_W2_S2	FFN_W2	18	None	L18_W2_S2	5636096	5636096									
L18_FFN_W1_S3	FFN_W1	18	None	L18_W1_S3	5636096	5636096									
L18_FFN_W3_S3	FFN_W3	18	None	L18_W3_S3	5636096	5636096									
L18_Act_S3	SwiGLU	18	None	None	0	0									
L18_FFN_W2_S3	FFN_W2	18	None	L18_W2_S3	5636096	5636096									
L18_FFN_W1_S4	FFN_W1	18	None	L18_W1_S4	5636096	5636096									
L18_FFN_W3_S4	FFN_W3	18	None	L18_W3_S4	5636096	5636096									
L18_Act_S4	SwiGLU	18	None	None	0	0									
L18_FFN_W2_S4	FFN_W2	18	None	L18_W2_S4	5636096	5636096									
L18_FFN_W1_S5	FFN_W1	18	None	L18_W1_S5	5636096	5636096									
L18_FFN_W3_S5	FFN_W3	18	None	L18_W3_S5	5636096	5636096									
L18_Act_S5	SwiGLU	18	None	None	0	0									
L18_FFN_W2_S5	FFN_W2	18	None	L18_W2_S5	5636096	5636096									
L18_FFN_W1_S6	FFN_W1	18	None	L18_W1_S6	5636096	5636096									
L18_FFN_W3_S6	FFN_W3	18	None	L18_W3_S6	5636096	5636096									
L18_Act_S6	SwiGLU	18	None	None	0	0									
L18_FFN_W2_S6	FFN_W2	18	None	L18_W2_S6	5636096	5636096									
L18_FFN_W1_S7	FFN_W1	18	None	L18_W1_S7	5636096	5636096									
L18_FFN_W3_S7	FFN_W3	18	None	L18_W3_S7	5636096	5636096									
L18_Act_S7	SwiGLU	18	None	None	0	0									
L18_FFN_W2_S7	FFN_W2	18	None	L18_W2_S7	5636096	5636096									
L18_FFN_allreduce	AllReduce	18	None	None	0	0									
L18_Add2	Add	18	None	None	0	0									
L19_LN1	LN	19	None	None	0	0									
L19_X	Identity	19	None	None	0	0									
L19_K_S0	K	19	0	L19_WK_S0	2097152	2097152									
L19_V_S0	V	19	0	L19_WV_S0	2097152	2097152									
L19_K_S1	K	19	1	L19_WK_S1	2097152	2097152									
L19_V_S1	V	19	1	L19_WV_S1	2097152	2097152									
L19_K_S2	K	19	2	L19_WK_S2	2097152	2097152									
L19_V_S2	V	19	2	L19_WV_S2	2097152	2097152									
L19_K_S3	K	19	3	L19_WK_S3	2097152	2097152									
L19_V_S3	V	19	3	L19_WV_S3	2097152	2097152									
L19_K_S4	K	19	4	L19_WK_S4	2097152	2097152									
L19_V_S4	V	19	4	L19_WV_S4	2097152	2097152									
L19_K_S5	K	19	5	L19_WK_S5	2097152	2097152									
L19_V_S5	V	19	5	L19_WV_S5	2097152	2097152									
L19_K_S6	K	19	6	L19_WK_S6	2097152	2097152									
L19_V_S6	V	19	6	L19_WV_S6	2097152	2097152									
L19_K_S7	K	19	7	L19_WK_S7	2097152	2097152									
L19_V_S7	V	19	7	L19_WV_S7	2097152	2097152									
L19_K_write_S0	K_write	19	0	None	0	0									
L19_V_write_S0	V_write	19	0	None	0	0									
L19_K_write_S1	K_write	19	1	None	0	0									
L19_V_write_S1	V_write	19	1	None	0	0									
L19_K_write_S2	K_write	19	2	None	0	0									
L19_V_write_S2	V_write	19	2	None	0	0									
L19_K_write_S3	K_write	19	3	None	0	0									
L19_V_write_S3	V_write	19	3	None	0	0									
L19_K_write_S4	K_write	19	4	None	0	0									
L19_V_write_S4	V_write	19	4	None	0	0									
L19_K_write_S5	K_write	19	5	None	0	0									
L19_V_write_S5	V_write	19	5	None	0	0									
L19_K_write_S6	K_write	19	6	None	0	0									
L19_V_write_S6	V_write	19	6	None	0	0									
L19_K_write_S7	K_write	19	7	None	0	0									
L19_V_write_S7	V_write	19	7	None	0	0									
L19_Q_S0	Q	19	0	L19_WQ_S0	2097152	2097152									
L19_QK_S0	QK	19	0	None	0	0									
L19_Softmax_S0	Softmax	19	0	None	0	0									
L19_SV_S0	SV	19	0	None	0	0									
L19_O_S0	O	19	0	L19_WO_S0	2097152	2097152									
L19_Q_S1	Q	19	1	L19_WQ_S1	2097152	2097152									
L19_QK_S1	QK	19	1	None	0	0									
L19_Softmax_S1	Softmax	19	1	None	0	0									
L19_SV_S1	SV	19	1	None	0	0									
L19_O_S1	O	19	1	L19_WO_S1	2097152	2097152									
L19_Q_S2	Q	19	2	L19_WQ_S2	2097152	2097152									
L19_QK_S2	QK	19	2	None	0	0									
L19_Softmax_S2	Softmax	19	2	None	0	0									
L19_SV_S2	SV	19	2	None	0	0									
L19_O_S2	O	19	2	L19_WO_S2	2097152	2097152									
L19_Q_S3	Q	19	3	L19_WQ_S3	2097152	2097152									
L19_QK_S3	QK	19	3	None	0	0									
L19_Softmax_S3	Softmax	19	3	None	0	0									
L19_SV_S3	SV	19	3	None	0	0									
L19_O_S3	O	19	3	L19_WO_S3	2097152	2097152									
L19_Q_S4	Q	19	4	L19_WQ_S4	2097152	2097152									
L19_QK_S4	QK	19	4	None	0	0									
L19_Softmax_S4	Softmax	19	4	None	0	0									
L19_SV_S4	SV	19	4	None	0	0									
L19_O_S4	O	19	4	L19_WO_S4	2097152	2097152									
L19_Q_S5	Q	19	5	L19_WQ_S5	2097152	2097152									
L19_QK_S5	QK	19	5	None	0	0									
L19_Softmax_S5	Softmax	19	5	None	0	0									
L19_SV_S5	SV	19	5	None	0	0									
L19_O_S5	O	19	5	L19_WO_S5	2097152	2097152									
L19_Q_S6	Q	19	6	L19_WQ_S6	2097152	2097152									
L19_QK_S6	QK	19	6	None	0	0									
L19_Softmax_S6	Softmax	19	6	None	0	0									
L19_SV_S6	SV	19	6	None	0	0									
L19_O_S6	O	19	6	L19_WO_S6	2097152	2097152									
L19_Q_S7	Q	19	7	L19_WQ_S7	2097152	2097152									
L19_QK_S7	QK	19	7	None	0	0									
L19_Softmax_S7	Softmax	19	7	None	0	0									
L19_SV_S7	SV	19	7	None	0	0									
L19_O_S7	O	19	7	L19_WO_S7	2097152	2097152									
L19_O_allreduce	AllReduce	19	None	None	0	0									
L19_Add1	Add	19	None	None	0	0									
L19_LN2	LN	19	None	None	0	0									
L19_FFN_W1_S0	FFN_W1	19	None	L19_W1_S0	5636096	5636096									
L19_FFN_W3_S0	FFN_W3	19	None	L19_W3_S0	5636096	5636096									
L19_Act_S0	SwiGLU	19	None	None	0	0									
L19_FFN_W2_S0	FFN_W2	19	None	L19_W2_S0	5636096	5636096									
L19_FFN_W1_S1	FFN_W1	19	None	L19_W1_S1	5636096	5636096									
L19_FFN_W3_S1	FFN_W3	19	None	L19_W3_S1	5636096	5636096									
L19_Act_S1	SwiGLU	19	None	None	0	0									
L19_FFN_W2_S1	FFN_W2	19	None	L19_W2_S1	5636096	5636096									
L19_FFN_W1_S2	FFN_W1	19	None	L19_W1_S2	5636096	5636096									
L19_FFN_W3_S2	FFN_W3	19	None	L19_W3_S2	5636096	5636096									
L19_Act_S2	SwiGLU	19	None	None	0	0									
L19_FFN_W2_S2	FFN_W2	19	None	L19_W2_S2	5636096	5636096									
L19_FFN_W1_S3	FFN_W1	19	None	L19_W1_S3	5636096	5636096									
L19_FFN_W3_S3	FFN_W3	19	None	L19_W3_S3	5636096	5636096									
L19_Act_S3	SwiGLU	19	None	None	0	0									
L19_FFN_W2_S3	FFN_W2	19	None	L19_W2_S3	5636096	5636096									
L19_FFN_W1_S4	FFN_W1	19	None	L19_W1_S4	5636096	5636096									
L19_FFN_W3_S4	FFN_W3	19	None	L19_W3_S4	5636096	5636096									
L19_Act_S4	SwiGLU	19	None	None	0	0									
L19_FFN_W2_S4	FFN_W2	19	None	L19_W2_S4	5636096	5636096									
L19_FFN_W1_S5	FFN_W1	19	None	L19_W1_S5	5636096	5636096									
L19_FFN_W3_S5	FFN_W3	19	None	L19_W3_S5	5636096	5636096									
L19_Act_S5	SwiGLU	19	None	None	0	0									
L19_FFN_W2_S5	FFN_W2	19	None	L19_W2_S5	5636096	5636096									
L19_FFN_W1_S6	FFN_W1	19	None	L19_W1_S6	5636096	5636096									
L19_FFN_W3_S6	FFN_W3	19	None	L19_W3_S6	5636096	5636096									
L19_Act_S6	SwiGLU	19	None	None	0	0									
L19_FFN_W2_S6	FFN_W2	19	None	L19_W2_S6	5636096	5636096									
L19_FFN_W1_S7	FFN_W1	19	None	L19_W1_S7	5636096	5636096									
L19_FFN_W3_S7	FFN_W3	19	None	L19_W3_S7	5636096	5636096									
L19_Act_S7	SwiGLU	19	None	None	0	0									
L19_FFN_W2_S7	FFN_W2	19	None	L19_W2_S7	5636096	5636096									
L19_FFN_allreduce	AllReduce	19	None	None	0	0									
L19_Add2	Add	19	None	None	0	0									
L20_LN1	LN	20	None	None	0	0									
L20_X	Identity	20	None	None	0	0									
L20_K_S0	K	20	0	L20_WK_S0	2097152	2097152									
L20_V_S0	V	20	0	L20_WV_S0	2097152	2097152									
L20_K_S1	K	20	1	L20_WK_S1	2097152	2097152									
L20_V_S1	V	20	1	L20_WV_S1	2097152	2097152									
L20_K_S2	K	20	2	L20_WK_S2	2097152	2097152									
L20_V_S2	V	20	2	L20_WV_S2	2097152	2097152									
L20_K_S3	K	20	3	L20_WK_S3	2097152	2097152									
L20_V_S3	V	20	3	L20_WV_S3	2097152	2097152									
L20_K_S4	K	20	4	L20_WK_S4	2097152	2097152									
L20_V_S4	V	20	4	L20_WV_S4	2097152	2097152									
L20_K_S5	K	20	5	L20_WK_S5	2097152	2097152									
L20_V_S5	V	20	5	L20_WV_S5	2097152	2097152									
L20_K_S6	K	20	6	L20_WK_S6	2097152	2097152									
L20_V_S6	V	20	6	L20_WV_S6	2097152	2097152									
L20_K_S7	K	20	7	L20_WK_S7	2097152	2097152									
L20_V_S7	V	20	7	L20_WV_S7	2097152	2097152									
L20_K_write_S0	K_write	20	0	None	0	0									
L20_V_write_S0	V_write	20	0	None	0	0									
L20_K_write_S1	K_write	20	1	None	0	0									
L20_V_write_S1	V_write	20	1	None	0	0									
L20_K_write_S2	K_write	20	2	None	0	0									
L20_V_write_S2	V_write	20	2	None	0	0									
L20_K_write_S3	K_write	20	3	None	0	0									
L20_V_write_S3	V_write	20	3	None	0	0									
L20_K_write_S4	K_write	20	4	None	0	0									
L20_V_write_S4	V_write	20	4	None	0	0									
L20_K_write_S5	K_write	20	5	None	0	0									
L20_V_write_S5	V_write	20	5	None	0	0									
L20_K_write_S6	K_write	20	6	None	0	0									
L20_V_write_S6	V_write	20	6	None	0	0									
L20_K_write_S7	K_write	20	7	None	0	0									
L20_V_write_S7	V_write	20	7	None	0	0									
L20_Q_S0	Q	20	0	L20_WQ_S0	2097152	2097152									
L20_QK_S0	QK	20	0	None	0	0									
L20_Softmax_S0	Softmax	20	0	None	0	0									
L20_SV_S0	SV	20	0	None	0	0									
L20_O_S0	O	20	0	L20_WO_S0	2097152	2097152									
L20_Q_S1	Q	20	1	L20_WQ_S1	2097152	2097152									
