instr,addr,pipe,call_count,cycles,running_time(us),detail
ADD,0x10d11944,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x107a38,XN:X3=0x107a38,XM:X4=0,"
SHL,0x10d1160c,SCALAR,1,1,0.000000,"dtype:B64,XD:X11=0x40000,DATA_SRC:IMM,IMM:0xc,"
MOV_XD_XN,0x10d115ec,SCALAR,1,1,0.000000,"dtype:S64,XD:X14=0x40,XN:X11=0x40,"
SHL,0x10d115f0,SCALAR,1,1,0.000000,"dtype:B64,XD:X13=0x400000,DATA_SRC:IMM,IMM:0x10,"
SUB_IMM,0x10d11090,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x107978,XN:X30=0x1080b0,IMM:0x738,"
SHL,0x10d115f4,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0x4000000000,DATA_SRC:IMM,IMM:0x20,"
SHL,0x10d115f8,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x400000,DATA_SRC:IMM,IMM:0x10,"
OR,0x10d115fc,SCALAR,1,1,0.000000,"dtype:B64,XD:X13=0x4000400000,XN:X13=0x400000,XM:X14=0x4000000000,"
OR,0x10d11600,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x400040,XN:X11=0x40,XM:X6=0x400000,"
INSERT_XD,0x10d11604,SCALAR,1,1,0.000000,"XD:X13=0x4000400010,IMM:0x1,POSITION:0x4,EXT:0,"
INSERT_XD,0x10d11608,SCALAR,1,1,0.000000,"XD:X6=0x100400040,IMM:0x1,POSITION:0x20,EXT:0,"
ZEROEXT,0x10d115e8,SCALAR,1,1,0.000000,"dtype:U16,XD:X6=0x40,XN:X6=0x40,"
MOV_XD_IMM,0x10d11614,SCALAR,1,1,0.000000,"XD:X8=0,IMM:0,"
SHL,0x10d11738,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,DATA_SRC:IMM,IMM:0x4,"
SUB_IMM,0x10d1107c,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x107958,XN:X30=0x1080b0,IMM:0x758,"
AND,0x10d11620,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0x40000,XN:X11=0x40000,XM:X8=0xfff0000,"
INSERT_XD,0x10d11624,SCALAR,1,1,0.000000,"XD:X8=0x40010,IMM:0x1,POSITION:0x4,EXT:0,"
ADD,0x10d11628,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x107a08,XN:X1=0x107a08,XM:X2=0,"
ADD,0x10d11638,SCALAR,1,1,0.000000,"dtype:S64,XD:X3=0x107a28,XN:X3=0x107a28,XM:X4=0,"
ADD_IMM,0x10d1163c,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x1,XN:X6=0,IMM:0x1,"
MOV_XD_XN,0x10d115b0,SCALAR,1,1,0.000000,"dtype:S64,XD:X15=0x40,XN:X13=0x40,"
SHL,0x10d11578,SCALAR,1,1,0.000000,"dtype:B64,XD:X10=0x100000,DATA_SRC:IMM,IMM:0xf,"
ADD_IMM,0x10d1157c,SCALAR,1,1,0.000000,"dtype:S64,XD:X10=0x100000,XN:X10=0x100000,IMM:0,"
ADD,0x10d11588,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x107a58,XN:X9=0x107a58,XM:X11=0,"
SUB_IMM,0x10d11094,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x107998,XN:X30=0x1080b0,IMM:0x718,"
ADD_IMM,0x10d11594,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x1,XN:X12=0,IMM:0x1,"
SUB_IMM,0x10d115a0,SCALAR,1,1,0.000000,"dtype:S64,XD:X12=0x107f60,XN:X30=0x1080b0,IMM:0x150,"
SHL,0x10d115a4,SCALAR,1,1,0.000000,"dtype:B64,XD:X11=0x40,DATA_SRC:IMM,IMM:0x4,"
ZEROEXT,0x10d115ac,SCALAR,1,1,0.000000,"dtype:U16,XD:X11=0x40,XN:X11=0x40,"
MOVK,0x10d1161c,SCALAR,1,1,0.000000,"XD:X8=0xfff0000,IMM:0xfff,UIMM:0x1,"
SHL,0x10d115b4,SCALAR,1,1,0.000000,"dtype:B64,XD:X12=0x400000,DATA_SRC:IMM,IMM:0x10,"
SHL,0x10d115b8,SCALAR,1,1,0.000000,"dtype:B64,XD:X15=0x4000000000,DATA_SRC:IMM,IMM:0x20,"
SHL,0x10d115bc,SCALAR,1,1,0.000000,"dtype:B64,XD:X11=0x400000,DATA_SRC:IMM,IMM:0x10,"
OR,0x10d115c0,SCALAR,1,1,0.000000,"dtype:B64,XD:X12=0x4000400000,XN:X12=0x400000,XM:X15=0x4000000000,"
OR,0x10d115c4,SCALAR,1,1,0.000000,"dtype:B64,XD:X11=0x400040,XN:X13=0x40,XM:X11=0x400000,"
INSERT_XD,0x10d115c8,SCALAR,1,1,0.000000,"XD:X12=0x4000400010,IMM:0x1,POSITION:0x4,EXT:0,"
INSERT_XD,0x10d115cc,SCALAR,1,1,0.000000,"XD:X11=0x100400040,IMM:0x1,POSITION:0x20,EXT:0,"
SHL,0x10d115e4,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x40,DATA_SRC:IMM,IMM:0x4,"
SIGNEXT,0x10d116f4,SCALAR,1,1,0.000000,"dtype:S8,XD:X2=0,XN:X2=0,"
ADD_IMM,0x10d116a0,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1,XN:X0=0,IMM:0x1,"
SFF,0x10d116ac,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x2,XN:X0=0x3,"
SFF,0x10d11648,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0,XN:X0=0,"
SUB_IMM,0x10d116c8,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0,XN:X2=0x1,IMM:0x1,"
SIGNEXT,0x10d116cc,SCALAR,1,1,0.000000,"dtype:S8,XD:X4=0x1,XN:X5=0x1,"
SIGNEXT,0x10d116d8,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0x2,XN:X3=0x2,"
CMP_IMM,0x10d116e0,SCALAR,1,1,0.000000,"dtype:S64,XN:X2=0,IMM:0xff,cond_op:EQ,"
SUB_IMM,0x10d11064,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x1079e8,XN:X30=0x1080b0,IMM:0x6c8,"
SBITSET,0x10d116b0,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0x7,XN:X3=0x2,"
SIGNEXT,0x10d116fc,SCALAR,1,1,0.000000,"dtype:S8,XD:X3=0,XN:X3=0,"
SBITSET,0x10d11704,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0x6,XN:X3=0,"
MOV_XD_IMM,0x10d11720,SCALAR,1,1,0.000000,"XD:X5=0,IMM:0,"
ZEROEXT,0x10d11724,SCALAR,1,1,0.000000,"dtype:U8,XD:X4=0,XN:X6=0,"
ADD_IMM,0x10d11728,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x1,XN:X6=0,IMM:0x1,"
ZEROEXT,0x10d1172c,SCALAR,1,1,0.000000,"dtype:U8,XD:X7=0x1,XN:X6=0x1,"
CMP,0x10d11730,SCALAR,1,1,0.000000,"dtype:S64,XN:X7=0x1,XM:X2=0x1,cond_op:EQ,"
SEL,0x10d11734,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0,XN:X5=0,XM:X6=0x1,"
SUB_IMM,0x10d11068,SCALAR,1,1,0.000000,"dtype:S64,XD:X9=0x1079f8,XN:X30=0x1080b0,IMM:0x6b8,"
SHL,0x10d11664,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0x100000,DATA_SRC:IMM,IMM:0xf,"
ADD_IMM,0x10d11668,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x100000,XN:X1=0x100000,IMM:0,"
SUB_IMM,0x10d11078,SCALAR,1,1,0.000000,"dtype:S64,XD:X8=0x107930,XN:X30=0x1080b0,IMM:0x780,"
SHR,0x10d11660,SCALAR,1,1,0.000000,"dtype:U64,XD:X1=0x20,DATA_SRC:IMM,IMM:0xf,"
SUB_IMM,0x10d1165c,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x107920,XN:X30=0x1080b0,IMM:0x790,"
ADD_IMM,0x10d11678,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1,XN:X0=0,IMM:0x1,"
SFF,0x10d11684,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0x1,XN:X0=0x1,"
SIGNEXT,0x10d11650,SCALAR,1,1,0.000000,"dtype:S8,XD:X4=0,XN:X6=0,"
SBITSET,0x10d1164c,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0x1,XN:X6=0,"
SBITSET,0x10d11688,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0x3,XN:X5=0x1,"
JUMP,0x10d11f5c,FLOWCTRL,6,0,0.000000,"TargetPC:0x10d11f60"
JUMPCMP,0x10d11f58,FLOWCTRL,7,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X3=0x1,Condition_op:3,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0xd,"
JUMPCMP,0x10d11fd4,FLOWCTRL,6,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X3=0x1,Condition_op:3,FC_type:IMM,IMM:0x26CMP_type:IMM,UIMM:0x2,"
JUMPC,0x10d11f54,FLOWCTRL,7,0,0.000000,"TargetPC:0x10d11f58,cond_flag:0"
MOV_SPR_XN,0x10d1104c,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X0=0,"
END,0x10d12258,FLOWCTRL,1,0,0.000000,""
JUMPCMP,0x10d11fdc,FLOWCTRL,3,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X3=0x1,Condition_op:0,FC_type:IMM,IMM:0x4dCMP_type:IMM,UIMM:0x1,"
JUMPCMP,0x10d11fd8,FLOWCTRL,3,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X3=0x1,Condition_op:0,FC_type:IMM,IMM:0x4bCMP_type:IMM,UIMM:0,"
JUMP,0x10d120f4,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11f20"
WAIT_FLAG,0x10d121b4,MTE1,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:0,"
JUMPCMP,0x10d1206c,FLOWCTRL,3,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X3=0x3,Condition_op:0,FC_type:IMM,IMM:0x3bCMP_type:IMM,UIMM:0x3,"
JUMPC,0x10d11f64,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11f68,cond_flag:1"
NOP,0x10d12250,FLOWCTRL,1,0,0.000000,""
JUMP,0x10d12160,FLOWCTRL,3,0,0.000000,"TargetPC:0x10d11f20"
SET_FLAG,0x10d110dc,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:0,"
JUMPC,0x10d11f70,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11f74,cond_flag:0"
JUMP,0x10d12210,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d1224c"
WAIT_FLAG,0x10d1215c,MTE1,3,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:3,"
JUMPC,0x10d1220c,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d12210,cond_flag:0"
WAIT_FLAG,0x10d121cc,MTE1,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:2,"
JUMP,0x10d12118,FLOWCTRL,3,0,0.000000,"TargetPC:0x10d11f20"
WAIT_FLAG,0x10d12114,MTE2,3,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:MTE2,FLAGID:0,"
WAIT_FLAG,0x10d120f0,CUBE,1,0,0.000000,"PIPE:FIXP,TRIGGERPIPE:CUBE,FLAGID:0,"
JUMPC,0x10d11f78,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11f7c,cond_flag:1"
WAIT_FLAG,0x10d121c8,MTE1,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:1,"
JUMPC,0x10d11aa0,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11aa4,cond_flag:0"
WAIT_FLAG,0x10d11c1c,CUBE,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:CUBE,FLAGID:1,"
JUMPC,0x10d11bf4,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11bf8,cond_flag:0"
WAIT_FLAG,0x10d11bc8,CUBE,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:CUBE,FLAGID:0,"
JUMPC,0x10d11bb0,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11bb4,cond_flag:0"
SET_FLAG,0x10d11bac,MTE1,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:MTE2,FLAGID:2,"
SET_FLAG,0x10d11ba0,MTE1,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:CUBE,FLAGID:2,"
JUMPC,0x10d116e8,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d116ec,cond_flag:0"
JUMPCMP,0x10d11744,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X7=0,Condition_op:1,FC_type:IMM,IMM:0x3f8CMP_type:IMM,UIMM:0,"
JUMPC,0x10d11758,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d1175c,cond_flag:1"
JUMPC,0x10d117a8,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d117ac,cond_flag:0"
JUMPC,0x10d11808,FLOWCTRL,4,0,0.000000,"TargetPC:0x10d1180c,cond_flag:1"
NOP,0x10d11afc,FLOWCTRL,1,0,0.000000,""
JUMP,0x10d11aa4,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11aa8"
JUMPC,0x10d11c48,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11c4c,cond_flag:0"
SET_FLAG,0x10d11884,MTE1,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:CUBE,FLAGID:0,"
SET_FLAG,0x10d11890,MTE1,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:MTE2,FLAGID:0,"
JUMPCMP,0x10d11a8c,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X7=0,Condition_op:1,FC_type:IMM,IMM:0x3f8CMP_type:IMM,UIMM:0,"
JUMPC,0x10d11894,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11898,cond_flag:0"
WAIT_FLAG,0x10d118ac,MTE1,1,0,0.000000,"PIPE:MTE2,TRIGGERPIPE:MTE1,FLAGID:1,"
JUMPCMP,0x10d118f0,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X7=0,Condition_op:1,FC_type:IMM,IMM:0x3f8CMP_type:IMM,UIMM:0,"
JUMPC,0x10d11904,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11908,cond_flag:1"
WAIT_FLAG,0x10d11a48,MTE1,1,0,0.000000,"PIPE:MTE2,TRIGGERPIPE:MTE1,FLAGID:2,"
JUMPC,0x10d11954,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11958,cond_flag:0"
JUMPC,0x10d11a30,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11a34,cond_flag:0"
SET_FLAG,0x10d11a2c,MTE1,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:CUBE,FLAGID:1,"
SET_FLAG,0x10d11a20,MTE1,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:MTE2,FLAGID:1,"
JUMPC,0x10d119a4,FLOWCTRL,4,0,0.000000,"TargetPC:0x10d119a8,cond_flag:1"
SET_FLAG,0x10d11e20,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:3,"
JUMP,0x10d11f3c,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11f40"
JUMPCMP,0x10d11f38,FLOWCTRL,7,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X2=0x1,Condition_op:2,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X4=0x7,"
JUMP,0x10d11f14,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11f40"
JUMPCMP,0x10d11f08,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X3=0x7,Condition_op:0,FC_type:IMM,IMM:0xa6CMP_type:IMM,UIMM:0,"
JUMPC,0x10d11efc,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11f00,cond_flag:0"
SET_FLAG,0x10d11150,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:1,"
BAR,0x10d11ec0,FIXP,1,0,0.000000,"PIPE:FIXP"
SET_FLAG,0x10d1118c,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:2,"
JUMP,0x10d11e7c,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11e84"
WAIT_FLAG,0x10d11e6c,FIXP,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:FIXP,FLAGID:0,"
JUMPC,0x10d11e50,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11e54,cond_flag:1"
SET_FLAG,0x10d11e4c,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:5,"
SET_FLAG,0x10d11e40,CUBE,1,0,0.000000,"PIPE:CUBE,TRIGGERPIPE:MTE1,FLAGID:4,"
JUMPC,0x10d11f48,FLOWCTRL,7,0,0.000000,"TargetPC:0x10d11f4c,cond_flag:0"
JUMPCMP,0x10d113fc,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X5=0,Condition_op:1,FC_type:IMM,IMM:0x3f8CMP_type:IMM,UIMM:0,"
JUMPC,0x10d11410,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11414,cond_flag:1"
JUMPCMP,0x10d1148c,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X9=0,Condition_op:1,FC_type:IMM,IMM:0x3f8CMP_type:IMM,UIMM:0,"
JUMP,0x10d11ccc,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11cd0"
JUMPC,0x10d11cc8,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11ccc,cond_flag:0"
JUMPC,0x10d114a0,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d114a4,cond_flag:1"
JUMPCMP,0x10d11cb4,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X11=0,Condition_op:1,FC_type:IMM,IMM:0x3f8CMP_type:IMM,UIMM:0,"
JUMPCMP,0x10d1151c,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X13=0,Condition_op:1,FC_type:IMM,IMM:0x3f8CMP_type:IMM,UIMM:0,"
JUMPC,0x10d11530,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11534,cond_flag:0"
JUMP,0x10d11534,FLOWCTRL,1,0,0.000000,"TargetPC:0x10d11538"
WAIT_FLAG,0x10d11c70,CUBE,1,0,0.000000,"PIPE:MTE1,TRIGGERPIPE:CUBE,FLAGID:2,"
NOP,0x10d1158c,FLOWCTRL,1,0,0.000000,""
